time,S1,S2,I1,I2,R1,R2,W1,W2
18.150000000000002,9989.96140425944,9999.568451532843,2.7757518139786472,0.20732114573088375,7.2483472321448446,0.22377976186366016,0.17440122238128467,0.03486225489980129
18.2,9989.915913249639,9999.563935913286,2.7864098339781163,0.2092281393937673,7.283110695022954,0.226383180920149,0.1751679205935646,0.035102511571630066
18.25,9989.87024285382,9999.559382870848,2.797113462842447,0.21114858666588093,7.318007668031133,0.229010521405158,0.1759374057006792,0.03534405955259864
18.3,9989.824392330996,9999.554792162136,2.807862869254369,0.21308256196622732,7.353038722333697,0.23166195195352876,0.17670969042722065,0.035586905326267175
18.35,9989.778360937331,9999.550163542452,2.818658222628099,0.2150301400915059,7.388204431208066,0.2343376421326991,0.17748478754093064,0.03583105540974774
18.400000000000002,9989.732147926125,9999.54549676577,2.829499693111801,0.21699139621805374,7.423505370053923,0.23703776244743627,0.17826270985290693,0.036076516353846726
18.45,9989.685752547804,9999.540791584743,2.8403874515900647,0.2189664059037948,7.458942116402401,0.23976248434459452,0.17904347021781042,0.03632329474320803
18.5,9989.639174049917,9999.536047750691,2.851321669686397,0.2209552450901982,7.494515249925313,0.24251198021789772,0.17982708153407315,0.03657139719645718
18.55,9989.592411677113,9999.531265013595,2.8623025197657106,0.22295799010424366,7.530225352444389,0.2452864234127451,0.1806135567441063,0.03682083036634594
18.6,9989.545464671137,9999.52644312209,2.87333017493684,0.22497471766039678,7.56607300794057,0.24808598823104278,0.18140290883450944,0.03707160093989791
18.650000000000002,9989.498332270805,9999.52158182346,2.884404809055054,0.22700550486259227,7.60205880256332,0.25091084993606005,0.18219515083627988,0.037323715638554814
18.7,9989.451013712016,9999.516680863624,2.895526596724589,0.2290504292062255,7.638183324639971,0.25376118475730963,0.182990295825023,0.03757718121832354
18.75,9989.403508227713,9999.511739987143,2.906695713301187,0.23110956858015372,7.674447164685108,0.2566371698954544,0.18378835692116305,0.037832004469924095
18.8,9989.355815047895,9999.506758937196,2.9179123348946443,0.23318300126870425,7.710850915409968,0.2595389835272368,0.18458934729015447,0.038088192218938076
18.85,9989.307933399583,9999.501737455585,2.9291766383713727,0.235270805953693,7.747395171731886,0.2624668048104359,0.1853932801426939,0.0383457513259582
18.900000000000002,9989.259862506826,9999.496675282724,2.940488801356972,0.23737306171645098,7.78408053078377,0.2654208138888483,0.186200168734933,0.03860468868673848
18.95,9989.211601590683,9999.491572157638,2.95184900223881,0.23948984803985945,7.820907591923605,0.26840119189729456,0.18701002636869152,0.03886501123234513
19,9989.163149869202,9999.48642781794,2.9632574201686195,0.24162124481039496,7.8578769567440006,0.2714081209666522,0.1878228663916715,0.03912672592930852
19.05,9989.114506557424,9999.48124199984,2.9747142350650946,0.24376733232018155,7.8949892290817445,0.2744417842289123,0.1886387021976716,0.03938983977977557
19.1,9989.065670867356,9999.476014438134,2.9862196276165087,0.24592819126905346,7.932245015027419,0.2775023658222637,0.1894575472268022,0.03965435982166321
19.150000000000002,9989.016642007966,9999.470744866192,2.9977737792833405,0.2481039027666261,7.969644922935034,0.28059005089620204,0.19027941496570153,0.039920293128812546
19.200000000000003,9988.96741918517,9999.465433015954,3.0093768723009067,0.2502945483343761,8.007189563431693,0.2837050256166652,0.19110431894775193,0.04018764681114381
19.25,9988.918001601822,9999.4600786179235,3.021029089682009,0.25250020990773026,8.044879549427295,0.28684747717119446,0.19193227275329694,0.040456428014812154
19.3,9988.868388457693,9999.454681401156,3.032730615219593,0.2547209698381647,8.082715496124287,0.2900175937741224,0.19276329000985928,0.040726643922364275
19.35,9988.818578949471,9999.449241093258,3.044481633489413,0.25695691089531125,8.120698021027398,0.2932155646717858,0.19359738439235902,0.04099830175289574
19.400000000000002,9988.768572270734,9999.443757420377,3.0562823298527135,0.2592081162690744,8.158827743953472,0.29644158014776667,0.19443456962333266,0.04127140876220927
19.450000000000003,9988.718367611955,9999.438230107191,3.068132890458917,0.26147466957175763,8.197105287041289,0.2996958315281585,0.1952748594731531,0.04154597224297372
19.5,9988.66796416047,9999.432658876904,3.080033502248326,0.263756654840198,8.235531274761431,0.3029785111868595,0.19611826776024965,0.041821999524883954
19.55,9988.617361100482,9999.42704345124,3.091984352954834,0.2660541565379115,8.274106333926207,0.3062898125508933,0.19696480835132954,0.04209949797482161
19.6,9988.566557613034,9999.42138355043,3.103985631108648,0.2683672595572457,8.31283109369956,0.3096299301057551,0.1978144951615992,0.042378474997016455
19.650000000000002,9988.515552876013,9999.41567889321,3.1160375260390203,0.2706960492215444,8.351706185607052,0.31299905940078604,0.19866734215498688,0.042658938033208804
19.700000000000003,9988.46434606412,9999.409929196816,3.128140227876997,0.27304061128731943,8.390732243545875,0.31639739705457387,0.19952336334436563,0.04294089456281266
19.75,9988.41293634887,9999.404134176964,3.1402939275581687,0.27540103194643356,8.42990990379488,0.31982514076038127,0.20038257279177701,0.04322435210307975
19.8,9988.36132289857,9999.398293547854,3.1524988168254424,0.2777773978282925,8.46923980502466,0.32328248929160247,0.20124498460865575,0.04350931820926439
19.85,9988.309504878314,9999.392407022158,3.164755088231813,0.2801697960020459,8.508722588307652,0.3267696425072445,0.20211061295605445,0.04379580047478908
19.900000000000002,9988.257481449966,9999.386474311013,3.177062935143158,0.2825783139787987,8.548358897128281,0.3302868013574389,0.20297947204486957,0.04408380653141113
19.950000000000003,9988.205251772144,9999.380495124013,3.1894225517410333,0.28500303971383234,8.588149377393147,0.33383416788897974,0.203851576136068,0.044373344049389966
20,9988.15281500021,9999.3744691692,3.201834133025485,0.2874440616088348,8.62809467744122,0.33741194525088974,0.2047269395409139,0.044664420737655385
20.05,9988.100170286263,9999.368396153062,3.214297874817875,0.2899014685141423,8.668195448054119,0.34102033770001505,0.20560557662119697,0.04495704434397671
20.1,9988.047316779115,9999.362275780513,3.226813973763711,0.29237534973098783,8.708452342466362,0.34465955060664616,0.20648750178946065,0.04525122265513263
20.150000000000002,9987.994253624287,9999.356107754897,3.23938262733549,0.29486579501376264,8.74886601637571,0.348329790460169,0.20737272950923158,0.04554696349708206
20.200000000000003,9987.940979963987,9999.349891777974,3.2520040338355587,0.297372894572286,8.789437127953505,0.3520312648747434,0.2082612742952494,0.0458442747351358
20.25,9987.887494937104,9999.343627549917,3.2646783923989773,0.299896739074085,8.830166337855077,0.3557641825950101,0.20915315071369747,0.04614316427412904
20.3,9987.833797679188,9999.337314769295,3.277405902996401,0.30243741964668563,8.871054309230171,0.3595287535018271,0.21004837338243446,0.046443640058594894
20.35,9987.779887322447,9999.330953133076,3.2901867664369666,0.3049950278799121,8.912101707733386,0.36332518861803303,0.21094695697122598,0.046745710072938505
20.400000000000002,9987.725762995724,9999.324542336608,3.303021184371196,0.30756965582819756,8.953309201534704,0.3671537001142406,0.2118489162019778,0.04704938234161232
20.450000000000003,9987.671423824488,9999.318082073622,3.315909359293907,0.3101613960129049,8.994677461330003,0.371014501314659,0.2127542658489691,0.04735466492929211
20.5,9987.616868930814,9999.31157203621,3.3288514945471404,0.3127703414246571,9.036207160351642,0.3749078067029446,0.2136630207390868,0.04766156594105386
20.55,9987.562097433383,9999.305011914834,3.3418477943230944,0.31539658552567934,9.077898974379073,0.37883383192808245,0.21457519575206083,0.04797009352255169
20.6,9987.507108447455,9999.2984013983,3.354898463667069,0.31804022225214906,9.11975358174947,0.3827927938102943,0.21549080582069916,0.048280255860196374
20.650000000000002,9987.451901084858,9999.291740173767,3.3680037084804284,0.32070134601655886,9.161771663368421,0.3867849103469789,0.2164098659311248,0.048592061181335106
20.700000000000003,9987.396474453984,9999.28502792672,3.3811637355235673,0.32338005171008827,9.203953902720652,0.39081040071868056,0.21733239112301278,0.04890551775443191
20.75,9987.340827659762,9999.278264340981,3.3943787524188953,0.3260764347049863,9.246300985880772,0.3948694852950872,0.21825839648982787,0.04922063388924905
20.8,9987.284959803654,9999.271449098684,3.4076489676538313,0.3287905908569657,9.288813601524085,0.3989623856410598,0.2191878971790637,0.0495374179370294
20.85,9987.228869983632,9999.264581880272,3.420974590583802,0.33152261650760567,9.331492440937394,0.40308932452268914,0.22012090839248163,0.04985587829067953
20.900000000000002,9987.172557294172,9999.2576623645,3.434355831435265,0.33427260848676665,9.3743381980299,0.4072505259133852,0.22105744538635108,0.050176023384953895
20.950000000000003,9987.116020826243,9999.250690228406,3.4477929013087336,0.3370406641150159,9.417351569344081,0.4114462149999955,0.22199752347169055,0.050497861696639876
21,9987.059259667278,9999.24366514732,3.461286012181815,0.3398268812060627,9.46053325406666,0.41567661818895424,0.222941158014509,0.05082140174474371
21.05,9987.002272901174,9999.236586794843,3.4748353769122673,0.34263135806920614,9.503883954039575,0.4199419631124625,0.22388836443604856,0.05114665209067744
21.1,9986.945059608275,9999.229454842847,3.488441209241056,0.3454541935117914,9.547404373771005,0.42424247863469705,0.22483915821302744,0.05147362133844657
21.150000000000002,9986.887618865352,9999.222268961463,3.5021037237954324,0.3482954868416787,9.591095220446421,0.4285783948580524,0.22579355487788383,0.0518023181348389
21.200000000000003,9986.829949745596,9999.215028819066,3.51582313609202,0.3511553378697227,9.634957203939697,0.4329499431294123,0.2267515700190208,0.05213275116961419
21.25,9986.772051318598,9999.207734082282,3.529599662539912,0.35403384691226236,9.678991036824229,0.43735735604645287,0.2277132192810515,0.05246492917569469
21.3,9986.713922650339,9999.200384415959,3.5434335204437835,0.35693111479362344,9.723197434384137,0.4418008674639773,0.22867851836504582,0.05279886092935678
21.35,9986.655562803175,9999.192979483178,3.5573249280070094,0.35984724284862946,9.76757711462545,0.44628071250028023,0.22964748302877686,0.05313455525042336
21.400000000000002,9986.596970835819,9999.185518945227,3.5712741043348037,0.3627823329251261,9.812130798287376,0.4507971275435455,0.23062012908696902,0.053472021002457314
21.450000000000003,9986.538145803328,9999.178002461606,3.585281269437361,0.36573648738651593,9.856859208853592,0.45535035025827464,0.23159647241154652,0.05381126709295587
21.5,9986.479086757096,9999.170429690006,3.5993466442330164,0.3687098091143041,9.901763072563572,0.459940619591747,0.23257652893188263,0.05415230247354594
21.55,9986.419792744826,9999.162800286309,3.6134704505514175,0.37170240151065653,9.946843118423967,0.4645681757805129,0.2335603146350503,0.05449513614018048
21.6,9986.360262810524,9999.155113904573,3.6276529111367,0.3747143685009673,9.99210007822001,0.4692332603569165,0.23454784556607236,0.05483977713333561
21.650000000000002,9986.300495994486,9999.147370197028,3.6418942496506874,0.37774581453643963,10.037534686526964,0.4739361161556531,0.23553913782817376,0.05518623453820895
21.700000000000003,9986.240491333278,9999.13956881406,3.6561946906760934,0.3807968445966772,10.083147680721618,0.4786769873203581,0.236534207583034,0.055534517484918736
21.75,9986.180247859722,9999.131709404212,3.6705544597197397,0.38386756419228696,10.128939800993814,0.48345611931022753,0.23753307105104032,0.055884635148703975
21.8,9986.119764602883,9999.12379161416,3.6849737832157907,0.38695807936749455,10.174911790358035,0.48827375890667335,0.23853574451154216,0.0562365967501257
21.85,9986.059040588054,9999.11581508872,3.69945288852899,0.3900684967027692,10.221064394664989,0.4931301542200082,0.2395422443031057,0.056590411555268914
21.900000000000002,9985.998074836742,9999.107779470829,3.713992003957916,0.39319892331746276,10.267398362613282,0.4980255546961662,0.24055258682376993,0.05694608887594581
21.950000000000003,9985.936866366646,9999.099684401534,3.728591358738248,0.3963494668724588,10.313914445761107,0.502960211123455,0.24156678853130306,0.057303638069899805
22,9985.875414191656,9999.091529519988,3.7432511830460475,0.3995202355728338,10.360613398537973,0.5079343756393416,0.24258486594345996,0.057663068541010616
22.05,9985.813717321824,9999.08331446344,3.757971708001047,0.4027113381705315,10.40749597825649,0.5129483017372727,0.24360683563824057,0.058024389739500463
22.1,9985.751774763354,9999.075038867222,3.7727531656699522,0.40592288396704657,10.454562945124177,0.5180022442735246,0.24463271425414854,0.05838761116214093
22.150000000000002,9985.6895855185885,9999.066702364742,3.787595789069758,0.40915498281612234,10.50181506225532,0.523096459474092,0.24566251849045145,0.05875274235246123
22.200000000000003,9985.627148585994,9999.058304587474,3.8024998121710762,0.41240774512646017,10.549253095682879,0.5282312049416068,0.2466962651074413,0.059119792900957174
22.25,9985.56446296014,9999.049845164946,3.8174654699014754,0.4156812818644397,10.596877814370417,0.5334067396622919,0.2477339709266962,0.05948877244530133
22.3,9985.501527631686,9999.041323724734,3.8324929981488354,0.4189757045568535,10.644689990224101,0.5386233240129509,0.2487756528313427,0.05985969067055418
22.35,9985.438341587374,9999.03273989245,3.847582633764706,0.42229112529365076,10.692690398104707,0.5438812197679876,0.24982132776631893,0.06023255730937614
22.400000000000002,9985.37490381,9999.024093291733,3.8627346145676906,0.42562765673069597,10.7408798158397,0.5491806901064655,0.25087101273863877,0.0606073821422408
22.450000000000003,9985.311213278408,9999.015383544242,3.8779491793468304,0.4289854120925385,10.789259024235335,0.5545219996191971,0.2519247248176566,0.06098417499764908
22.5,9985.24726896747,9999.006610269631,3.893226567865009,0.43236450517519465,10.837828807088814,0.5599054143158704,0.2529824811353332,0.061362945752344425
22.55,9985.1830698480735,9998.997773085566,3.9085670208623693,0.43576505034894303,10.886589951200486,0.5653312016322107,0.25404429888650265,0.06174370433152917
22.6,9985.1186148871,9998.988871607691,3.923970780059734,0.43918716256113044,10.935543246386072,0.5707996304371751,0.25511019532913903,0.06212646070908167
22.650000000000002,9985.053903047417,9998.97990544963,3.9394380881620488,0.4426309573389921,10.98468948548895,0.5763109710401831,0.2561801877846256,0.06251122490777476
22.700000000000003,9984.988933287857,9998.970874222969,3.9549691888618352,0.4460965507924836,11.034029464392479,0.581865495198385,0.25725429363802327,0.06289800699949505
22.75,9984.923704563202,9998.961777537257,3.970564326842652,0.44958405961712533,11.083563982032363,0.5874634761239611,0.2583325303383412,0.06328681710546338
22.8,9984.858215824168,9998.952614999986,3.986223747782577,0.4530936010968612,11.13329384040907,0.5931051884914615,0.2594149153988077,0.06367766539645647
22.85,9984.792466017392,9998.94338621658,4.001947698357691,0.45662529310692646,11.183219844600272,0.5987909084451778,0.2605014663971417,0.06407056209302917
22.900000000000002,9984.726454085414,9998.934090790399,4.017736426245585,0.46017925411673266,11.233342802773345,0.6045209136065521,0.2615922009758258,0.06446551746573832
22.950000000000003,9984.66017896666,9998.92472832271,4.033590180128872,0.46375560319276216,11.283663526197921,0.6102954830816234,0.26268713684237965,0.06486254183536735
23,9984.593639595425,9998.915298412685,4.049509209698717,0.4673544600014772,11.334182829258452,0.616114897468508,0.2637862917696343,0.06526164557315202
23.05,9984.526834901857,9998.905800657396,4.065493765658377,0.470975944812242,11.384901529466871,0.6219794388649191,0.2648896835960081,0.06566283910100734
23.1,9984.459763811945,9998.896234651793,4.081544099726755,0.4746201785002564,11.435820447475228,0.6278893908757194,0.2659973302257822,0.06606613289175535
23.150000000000002,9984.392425247497,9998.886599988704,4.097660464641962,0.4782872825495041,11.486940407088431,0.6338450386205138,0.26710924962937815,0.0664715374693542
23.200000000000003,9984.32481812613,9998.876896258816,4.1138431141649034,0.4819773790557137,11.538262235277005,0.6398466687412772,0.26822545984363594,0.0668790634091283
23.25,9984.256941361245,9998.867123050672,4.130092303082861,0.48569059072933196,11.58978676218989,0.6458945694100195,0.26934597897209256,0.06728872133799932
23.3,9984.18879386202,9998.857279950655,4.14640828721311,0.4894270408985125,11.641514821167318,0.6519890303364902,0.2704708251852625,0.06770052193471879
23.35,9984.120374533386,9998.847366542977,4.162791323406523,0.493186853512115,11.693447248753674,0.6581303427759156,0.27160001672091777,0.06811447593010111
23.400000000000002,9984.051682276013,9998.83738240967,4.179241669551211,0.49697015314271953,11.745584884710471,0.6643187995367785,0.27273357188437,0.06853059410725833
23.450000000000003,9983.982715986293,9998.82732713058,4.195759584576161,0.5007770649896545,11.797928572029315,0.6705546949886325,0.2738715090487529,0.06894888730183564
23.5,9983.913474556328,9998.817200283349,4.21234532845489,0.5046077148820368,11.850479156944953,0.6768383250699558,0.2750138466553059,0.06936936640224807
23.55,9983.843956873907,9998.807001443398,4.228999162209128,0.5084622292818276,11.903237488948356,0.6831699872960438,0.2761606032136585,0.06979204234991845
23.6,9983.774161822488,9998.796730183936,4.245721347912482,0.5123407352868987,11.956204420799825,0.6895499807669365,0.27731179730211514,0.07021692613951624
23.650000000000002,9983.704088281189,9998.786386075928,4.2625121486941415,0.5162433606341152,12.009380808542184,0.6959786061753878,0.27846744756794245,0.07064402881919772
23.700000000000003,9983.633735124762,9998.7759686881,4.2793718287425895,0.5201702337024312,12.06276751151398,0.7024561658148726,0.2796275727276555,0.07107336149084718
23.75,9983.563101223584,9998.765477586918,4.296300653309312,0.5241214835159984,12.11636539236276,0.7089829635876315,0.2807921915673064,0.07150493531031932
23.8,9983.492185443636,9998.754912336579,4.313298888712549,0.5280972397472906,12.170175317058382,0.7155593050127571,0.28196132294277365,0.0719387614876828
23.85,9983.420986646484,9998.744272499,4.330366802341029,0.5320976327202386,12.224198154906365,0.7221854972343147,0.28313498578005136,0.07237485128746475
23.900000000000002,9983.349503689265,9998.733557633808,4.347504662657735,0.5361227934133832,12.278434778561294,0.7288618490295075,0.2843131990755411,0.07281321602889673
23.950000000000003,9983.27773542467,9998.722767298328,4.364712739203676,0.5401728534630396,12.332886064040283,0.7355886708168778,0.2854959818963433,0.07325386708616172
24,9983.205680700923,9998.711901047569,4.38199130260168,0.5442479451664761,12.387552890736451,0.7423662746645499,0.28668335338055,0.07369681588864209
24.05,9983.133338361766,9998.700958434216,4.399340624560192,0.5483482014851091,12.442436141432506,0.7491949742985117,0.28787533273753946,0.0741420739211691
24.1,9983.060707246445,9998.68993900862,4.4167609778770816,0.5524737560477087,12.4975367023143,0.756075085110936,0.28907193924826996,0.07458965272427323
24.150000000000002,9982.987786189688,9998.678842318779,4.43425263644348,0.5566247431536215,12.55285546298449,0.763006924168543,0.2902731922655762,0.07503956389443586
24.200000000000003,9982.914574021685,9998.667667910333,4.451815875247616,0.5608012977760075,12.608393316476226,0.7699908102210028,0.2914791112144657,0.0754918190843421
24.25,9982.841069568078,9998.656415326548,4.469450970378665,0.5650035555650895,12.664151159266886,0.7770270637093779,0.29268971559241674,0.07594643000313483
24.3,9982.767271649938,9998.645084108311,4.487158199030625,0.5692316528514201,12.720129891291874,0.7841160067746082,0.2939050249696771,0.07640340841666989
24.35,9982.693179083746,9998.63367379411,4.504937839506193,0.5734857266491592,12.776330415958432,0.7912579632660339,0.2951250589895631,0.07686276614777242
24.400000000000002,9982.618790681383,9998.622183920024,4.522790171220657,0.5777659146593698,12.832753640159542,0.7984532587499618,0.29634983736876086,0.0773245150764945
24.450000000000003,9982.544105250101,9998.610614019717,4.540715474705804,0.5820723552733269,12.889400474287843,0.8057022205182726,0.2975793798976277,0.07778866714037398
24.5,9982.469121592516,9998.598963624423,4.558714031613845,0.5864051875758406,12.946271832249625,0.8130051775970684,0.2988137064404947,0.07825523433469439
24.55,9982.393838506581,9998.587232262926,4.576786124721347,0.5907645513485961,13.003368631478864,0.8203624607553651,0.30005283693597035,0.07872422871274634
24.6,9982.318254785574,9998.575419461557,4.5949320379331775,0.5951505870735051,13.060691792951275,0.8277744025138213,0.3012967913972449,0.07919566238608976
24.650000000000002,9982.242369218078,9998.563524744186,4.613152056286469,0.5995634359360758,13.118242241198462,0.8352413371535133,0.3025455899123963,0.07966954752481761
24.700000000000003,9982.166180587961,9998.551547632196,4.631446465954596,0.6040032398287954,13.176020904322094,0.842763600724752,0.3037992526446965,0.08014589635782089
24.75,9982.089687674359,9998.539487644477,4.649815554251156,0.6084701413545291,13.23402871400812,0.8503415310559396,0.30505779983291914,0.08062472117305461
24.8,9982.012889251659,9998.527344297423,4.668259609633985,0.6129642838299341,13.292266605541071,0.8579754677624738,0.3063212517916483,0.081106034317805345
24.85,9981.935784089483,9998.5151171049,4.6867789217091564,0.6174858112888867,13.350735517818363,0.8656657522556878,0.3075896289115878,0.08158984819895959
24.900000000000002,9981.85837095266,9998.502805578257,4.705373781235024,0.6220348684859279,13.409436393364688,0.8734127277518392,0.308862951659872,0.08207617528327381
24.950000000000003,9981.780648601218,9998.49040922629,4.724044480126258,0.6266116008997223,13.468370178346436,0.8812167392811399,0.3101412405803774,0.08256502809764554
25,9981.702615790357,9998.477927555248,4.7427913114579034,0.6312161547365327,13.527537822586183,0.8890781336968279,0.3114245162940353,0.08305641922938557
25.05,9981.62427127044,9998.465360068813,4.7616145694694545,0.6358486769337113,13.58694027957722,0.8969972596842873,0.3127127994991456,0.08355036132649185
25.1,9981.545613786966,9998.45270626808,4.780514549568932,0.6405093151632038,13.646578506498127,0.9049744677702047,0.3140061109716914,0.08404686709792415
25.150000000000002,9981.466642080555,9998.439965651563,4.799491548336985,0.6451982178350719,13.706453464227403,0.9130101103317761,0.3153044715656548,0.08454594931388038
25.200000000000003,9981.387354886923,9998.42713771516,4.8185458635310034,0.6499155341010306,13.766566117358165,0.9211045416059552,0.3166079022133335,0.0850476208060739
25.25,9981.307750936876,9998.414221952158,4.837677794089241,0.654661413858,13.826917434212865,0.929258117698745,0.31791642392565894,0.08555189446801242
25.3,9981.227828956278,9998.40121785321,4.8568876401349605,0.6594360077516752,13.887508386858094,0.9374711965945383,0.3192300577925151,0.086058783255278
25.35,9981.147587666044,9998.388124906329,4.876175702980579,0.6642394671801094,13.948339951119408,0.9457441381654953,0.32054882498305826,0.08656830018580822
25.400000000000002,9981.067025782106,9998.374942596864,4.895542285131839,0.6690719442973149,14.009413106596218,0.9540773041809739,0.32187274674603805,0.0870804583401789
25.450000000000003,9980.986142015405,9998.3616704075,4.914987690291991,0.6739335920168799,14.070728836676745,0.9624710583170006,0.3232018444101195,0.08759527086188804
25.5,9980.904935071872,9998.348307818238,4.934512223365985,0.6788245640155999,14.132288128552991,0.9709257661657873,0.3245361393842061,0.08811275095764098
25.55,9980.8234036524,9998.334854306378,4.9541161904646875,0.6837450147371287,14.194091973235826,0.9794417952452966,0.32587565315776423,0.08863291189763714
25.6,9980.741546452839,9998.321309346518,4.9737998989090935,0.68869509939564,14.25614136557005,0.9880195150088473,0.3272204073011477,0.08915576701585756
25.650000000000002,9980.659362163955,9998.307672410525,4.993563657234568,0.6936749739795107,14.31843730424956,0.9966592968547705,0.3285704234659248,0.0896813297103544
25.700000000000003,9980.576849471436,9998.293942967533,5.0134077751951,0.6986847952550184,14.38098079183256,1.0053615141361105,0.32992572338520504,0.09020961344354131
25.75,9980.494007055853,9998.280120483927,5.033332563767563,0.7037247207700537,14.443772834756814,1.0141265421703698,0.3312863288739678,0.09074063174248526
25.8,9980.41083359265,9998.266204423328,5.053338335156,0.7087949088578531,14.506814443354978,1.0229547582493068,0.3326522618293922,0.09127439819919994
25.85,9980.327327752117,9998.25219424658,5.073425402795909,0.7138955186407439,14.57010663186993,1.031846541648771,0.3340235442311871,0.09181092647094007
25.900000000000002,9980.243488199381,9998.238089411732,5.093594081358557,0.7190267100339086,14.63365041847022,1.0408022736385931,0.33540019814192296,0.09235023028049745
25.950000000000003,9980.159313594377,9998.223889374036,5.113844686755294,0.7241886437491656,14.697446825265533,1.0498223374925184,0.33678224570736487,0.09289232341649818
26,9980.074802591827,9998.209593585918,5.134177536141898,0.729381481298765,14.76149687832222,1.0589071184981882,0.33816970915680605,0.09343721973370125
26.05,9979.98995384123,9998.195201496977,5.154592947922921,0.7346053849992052,14.825801607678885,1.0680570039671717,0.3395626108034032,0.09398493315329873
26.1,9979.904765986836,9998.180712553964,5.1750912417560455,0.7398605179750609,14.890362047362007,1.0772723832450386,0.34096097304451217,0.0945354776632168
26.150000000000002,9979.819237667618,9998.166126200771,5.195672738556473,0.7451470441628326,14.955179235401646,1.0865536477214868,0.34236481836202526,0.09508886731841877
26.200000000000003,9979.733367517272,9998.151441878414,5.216337760501313,0.750465128314811,15.020254213847181,1.0959011908405154,0.3437741693227096,0.09564511624120912
26.25,9979.647154164173,9998.13665902502,5.237086631033984,0.7558149360029593,15.085588028783118,1.1053154081106449,0.34518904857854626,0.09620423862153903
26.3,9979.560596231373,9998.121777075818,5.2579196748686465,0.7611966336228135,15.151181730344947,1.1147966971151915,0.3466094788670714,0.09676624871731336
26.35,9979.473692336573,9998.106795463114,5.278837217994624,0.7666103883973969,15.217036372735041,1.1243454575225802,0.3480354830117169,0.09733116085469888
26.400000000000002,9979.386441092101,9998.091713616288,5.299839587680865,0.772056368381156,15.28315301423864,1.1339620910967174,0.3494670839221538,0.09789898942843409
26.450000000000003,9979.298841104895,9998.076530961775,5.320927112480398,0.7775347424639104,15.349532717239862,1.1436470017074072,0.35090430459463606,0.0984697489021403
26.5,9979.21089097648,9998.061246923044,5.342100122234808,0.7830456803748229,15.416176548237782,1.153400595340817,0.35234716811234523,0.09904345380863423
26.55,9979.122589302951,9998.045860920594,5.363358948078747,0.7885893526863861,15.48308557786259,1.1632232801099975,0.3537956976457373,0.09962011875024211
26.6,9979.033934674952,9998.030372371935,5.384703922444416,0.7941659308184251,15.550260880891747,1.173115466265446,0.35524991645288895,0.10019975839911488
26.650000000000002,9978.944925677644,9998.01478069157,5.406135379066101,0.7997755870421207,15.617703536266255,1.1830775662057236,0.3567098478798468,0.10078238749754524
26.700000000000003,9978.855560890705,9997.999085290989,5.427653652984708,0.8054184944840485,15.685414627106958,1.1931099944881245,0.3581755153609763,0.10136802085828589
26.75,9978.765838888285,9997.983285578644,5.449259080552309,0.8110948271302362,15.753395240730892,1.203213167839391,0.3596469424193131,0.10195667336486924
26.8,9978.675758239007,9997.967380959943,5.470951999436712,0.816804759830241,15.821646468667733,1.2133875051664857,0.3611241526669145,0.10254835997192883
26.85,9978.585317505933,9997.951370837227,5.492732748626033,0.8225484683012404,15.890169406676234,1.223633427567407,0.3626071698052123,0.10314309570552166
26.900000000000002,9978.494515246544,9997.93525460976,5.514601668433294,0.8283261291321453,15.958965154760778,1.2339513583420634,0.3640960176253673,0.10374089566345258
26.950000000000003,9978.403350012724,9997.919031673713,5.536559100501032,0.83413791978773,16.02803481718797,1.2443417230031935,0.3655907200086243,0.10434177501559982
27,9978.311820350735,9997.902701422152,5.558605387805919,0.8399840186127793,16.097379502503273,1.2548049492873414,0.3670913009266689,0.10494574900424203
27.05,9978.219924801191,9997.886263245013,5.580740874663403,0.8458646048362568,16.167000323547736,1.2653414671658847,0.3685977844419851,0.10555283294438701
27.1,9978.127661899047,9997.8697165291,5.602965906732355,0.8517798585754874,16.23689839747473,1.2759517088561083,0.3701101947082139,0.10616304222410158
27.150000000000002,9978.03503017357,9997.853060658059,5.62528083101974,0.8577299608403621,16.307074845766778,1.28663610883234,0.3716285559705132,0.10677639230484322
27.200000000000003,9977.942028148324,9997.836295012366,5.647685995885295,0.8637150935375595,16.37753079425245,1.2973951038371294,0.37315289256591955,0.10739289872179311
27.25,9977.848654341135,9997.819418969317,5.670181751046223,0.8697354394747859,16.448267373123286,1.308229132892488,0.3746832289237099,0.10801257708419072
27.3,9977.754907264083,9997.802431903,5.692768447581911,0.8757911823650364,16.51928571695081,1.3191386373111786,0.37621958956576573,0.10863544307566995
27.35,9977.660785423479,9997.785333184289,5.715446437938647,0.8818825068308697,16.59058696470357,1.3301240607080544,0.3777619991069372,0.10926151245459657
27.400000000000002,9977.566287319833,9997.768122180833,5.738216075934362,0.8880095984087079,16.662172259764255,1.3411858490114585,0.3793104822554095,0.1098908010544075
27.450000000000003,9977.47141144784,9997.75079825702,5.761077716763385,0.8941726435531508,16.73404274994688,1.3523244504746739,0.3808650638130696,0.11052332478395135
27.5,9977.376156296361,9997.73336077399,5.784031717001212,0.9003718296413112,16.806199587514016,1.3635403156874255,0.3824257686758751,0.11115909962783069
27.55,9977.28052034839,9997.71580908959,5.807078434609292,0.9066073449771702,16.878643929194094,1.3748338975874441,0.3839926218342234,0.11179814164674588
27.6,9977.1845020810415,9997.69814255838,5.830218228939821,0.9128793787959477,16.951376936198738,1.3862056514720726,0.3855656483733225,0.11244046697784016
